Year,Status,Award,Media,Media2,Name,Url,Error
2013,Finalist,,Las Vegas Sun,,Grace Through Grief: A Shattered Family Recovers,http://www.lasvegassun.com/grace-through-grief/,301
2013,Finalist,,Los Angeles Times,,L.A.’s Political Calculus: The 2013 Race for Mayor,http://www.latimes.com/news/local/2013mayorsrace/,301
2013,Finalist,,Los Angeles Times,,Life on the Line: 911 Breakdowns at&nbsp;LAFD,http://www.latimes.com/news/local/lafddata/,301
2013,Finalist,,Los Angeles Times,,Dying for Relief,"http://www.latimes.com/news/science/prescription/la-me-prescription-deaths-20121111-html,0,2363903.htmlstory?main=true",301
2013,Finalist,,Minnesota Public Radio,,Duluth Flood,http://live.mprnews.org/Event/Flood_emergency_in_Duluth_and_northeast_Minnesota?Page=0,verified
2013,Finalist,,Mother Jones,,No Way Out: A Special Report on Solitary Confinement from Former Hostage Shane Bauer,http://www.motherjones.com/special-reports/2012/10/solitary-confinement-shane-bauer,200
2013,Finalist,,Mother Jones,,,http://www.motherjones.com/,200
2013,Finalist,,NPR,,,http://npr.org/,302
2013,Finalist,,NYCity News Service,CUNY Graduate School of Journalism,The Bloomberg Legacy,http://bloomberglegacy.nycitynewsservice.com/,verified
2013,Finalist,,NPR,,The Deadly Tornado In Moore,http://apps.npr.org/moore-oklahoma-tornado-damage/,verified
2013,Finalist,,Organized Crime and Corruption Reporting Project,,Following The Magnitsky Money,http://www.reportingproject.net/proxy/en/following-the-magnitsky-money,200
2013,Finalist,,Powering a Nation,,100 Gallons,http://www.100gallons.org/,200
2013,Finalist,,ProPublica,,After The Flood,http://projects.propublica.org/sandy-sba/,200
2013,Finalist,,Quartz,,,http://qz.com/,200
2013,Finalist,,Quartz,,,http://qz.com/,200
2013,Finalist,,Slate,,Matt Yglesias,http://www.slate.com/authors.matthew_yglesias.html,200
2013,Finalist,,Southern California Public Radio,KPCC.org,Bilingual Learning,http://projects.scpr.org/bilinguallearning/,200
2013,Finalist,,St. Louis Beacon,,,https://www.stlbeacon.org/,200
2013,Finalist,,Sunlight Foundation,,Political Party Time,http://politicalpartytime.org/,200
2013,Finalist,,Tampa Bay Times,,The Feed,http://www.tampabay.com/blogs/media/content/dark-knight-movie-shooting-shows-how-quickly-our-pop-culture-celebrations-can-be-turned-agai/2099245,200
2013,Finalist,,Boston Globe,,Driven to the Edge,http://www.bostonglobe.com/metro/specials/taxi,200
2013,Finalist,,Boston Globe,,,http://www.bostonglobe.com/,200
2013,Finalist,,Center for Investigative Reporting,,In Jennifer’s Room,http://californiawatch.org/public-safety/video-jennifers-room-18695,verified
2013,Finalist,,Center for Investigative Reporting,,Returning Home to Battle,http://bit.ly/Battle-Awaiting-benefits,#N/A
2013,Finalist,,Center for Investigative Reporting,,Broken Shield,http://bit.ly/BrokenShield-Taser-assaults,#N/A
2013,Finalist,,Center for Public Integrity,,Consider the Source,http://www.publicintegrity.org/politics/consider-source,200
2013,Finalist,,Chronicle of Higher Education,,Bounced Around,http://chronicle.com/article/Bounced-Around/139581/,verified
2013,Finalist,,Guardian,,America: Elect!,http://www.guardian.co.uk/world/interactive/2012/nov/06/america-elect-graphic-novel,301
2013,Finalist,,Guardian,,Australian Firestorm,http://www.guardian.co.uk/world/interactive/2013/may/26/firestorm-bushfire-dunalley-holmes-family,301
2013,Finalist,,Medill Justice Project,,Spotlight on Shaken-Baby Syndrome,http://www.medilljusticeproject.org/2013/03/14/how-a-murder-case-hinged-on-expert-witnesses/,200
2013,Finalist,,MIT Tech,,Under Pressure,http://tech.mit.edu/V132/N59/pressure/index.htm,200
2013,Finalist,,New York Times,,Justice Denied: Bronx Courts,http://www.nytimes.com/2013/04/14/nyregion/justice-denied-bronx-court-system-mired-in-delays.html,verified
2013,Finalist,,New York Times,,Hurricane Sandy,http://www.nytimes.com/interactive/2012/10/28/nyregion/hurricane-sandy.html,200
2013,Finalist,,New York Times,,2012 Presidential Election,http://elections.nytimes.com/2012/results/live-coverage,verified
2013,Finalist,,New York Times,,The Supreme Court,http://www.nytimes.com/interactive/2012/06/29/us/scotus-healthcare-document-annotations.html,200
2013,Finalist,,New York Times,,Op-Docs,http://www.nytimes.com/2012/08/23/opinion/the-national-security-agencys-domestic-spying-program.html,200
2013,Finalist,,Tennessean,,Because of You,http://www.tennessean.com/civil-rights/,200
2013,Finalist,,Texas Tribune,,Bidness As Usual,https://www.texastribune.org/bidness/explore/,200
2013,Finalist,,Verge,,,http://www.theverge.com/,200
2013,Finalist,,TheNation.com,,Jessica Valenti,http://www.thenation.com/blog/171520/she-who-dies-most-likes-wins,200
2013,Finalist,,UC Berkeley,,Politify,http://politify.us/election,200
2013,Finalist,,UC Berkeley Graduate School of Journalism,,Gimme Props!,http://gimmeprops.us/,timeout
2013,Finalist,,Voice of San Diego,,,http://voiceofsandiego.org/,200
2013,Finalist,,WAMU 88.5 News,,Deals for Developers,http://wamu.org/developerdeals,200
2013,Finalist,,WAMU 88.5 News,,Deals for Developers,http://wamu.org/developerdeals,200
2013,Finalist,,Waste Matters,,,http://jmsreports.org/2013/05/11/north-san-diego-county-landfill-project-continues-despite-protests-from-native-americans-2/,verified
2013,Finalist,,WBUR.org,,Boston Marathon Bombings,http://wbur.fm/wburbostonmarathon,200
2013,Finalist,,WBUR.org,,Bulger On Trial,http://bulger.wbur.org/,verified
2013,Finalist,,WLRN Miami Herald News,,Flawed but Fabulous,http://wlrn.org/post/miami-our-way-open-letter-wlrn-new-york-times,200
2013,Finalist,,WNYC,,Cicada Tracker,http://project.wnyc.org/cicadas/,200
2013,Winner,Topical Reporting Large,Associated Press,,Life in the Hermit Kingdom: Bringing North Korea to the World,http://bigstory.ap.org/topic/north-korea,#N/A
2013,Winner,General Excellence in Online Journalism Small,AxisPhilly,,,http://axisphilly.org/,verified
2013,Winner,Online Commentary Small,BillMoyers.com,,The Fight to Vote,http://billmoyers.com/spotlight/the-fight-to-vote/,verified
2013,Winner,Breaking News Large,Boston.com,,Boston Marathon Bombing,http://live.boston.com/Event/Live_blog_Explosion_in_Copley_Square?Page=0,verified
2013,Winner,Online Commentary Medium,Fairfax Media New Zealand,,Stuff Nation,http://www.stuff.co.nz/stuff-nation,200
2013,Winner,Gannett Foundation Award for Innovative Investigative Journalism Medium,Frontline,,Big Money 2012,http://www.pbs.org/wgbh/pages/frontline/big-money-2012/,200
2013,Winner,Explanatory Reporting Small,Honolulu Civil Beat,,Ala Wai Canal: Hawaii’s Biggest Mistake?,http://www.civilbeat.com/specials/ala-wai-canal-hawaiis-biggest-mistake/,200
2013,Winner,Gannett Foundation Award for Innovative Investigative Journalism Small,Honolulu Civil Beat,,In The Name Of The Law,http://www.civilbeat.com/specials/in-the-name-of-the-law/,200
2013,Winner,Planned News/Events Small,Iran Election Watch,,,http://www.iranelectionwatch.com/,301
2013,Winner,Explanatory Reporting Large,Los Angeles Times,,Beyond 7 Billion,http://www.latimes.com/news/nationworld/world/population/,301
2013,Winner,Explanatory Reporting Medium,Mother Jones,,America Under the Gun: A Special Report on Gun Laws and the Rise of Mass Shootings,http://www.motherjones.com/special-reports/2012/12/guns-in-america-mass-shootings,200
2013,Winner,Topical Reporting Small,Nieman Journalism Lab,,,http://www.niemanlab.org/,200
2013,Winner,Planned News/Events Large,NPR,,The Re-Election of Barack Obama,http://www.npr.org/awards/2013/ona/elections/,200
2013,Winner,Planned News/Events Medium,ProPublica,,2012 Election Coverage,http://projects.propublica.org/pactrack/#committee=all,200
2013,Winner,Feature Small,Radio-Canada,,#Banlieuelanuit,http://banlieuelanuit.radio-canada.ca/,verified
2013,Winner,Knight Award for Public Service,Boston Globe,,68 Blocks,http://www.bostonglobe.com/metro/specials/68blocks,200
2013,Winner,Topical Reporting Medium,Center for Investigative Reporting,,Returning Home to Battle,http://bit.ly/Battle-Awaiting-benefits,verified
2013,Winner,Gannett Foundation Award for Innovative Investigative Journalism Large,Guardian,,The&nbsp;NSA&nbsp;Files,http://www.guardian.co.uk/world/2013/jun/06/nsa-phone-records-verizon-court-order,200
2013,Winner,Gannett Foundation Award for Watchdog Journalism,Guardian,,The&nbsp;NSA&nbsp;Files,http://www.guardian.co.uk/world/2013/jun/06/nsa-phone-records-verizon-court-order,200
2013,Winner,Gannett Foundation Award for Technical Innovation in the Service of Digital Journalism,New York Times,,D3.js,http://d3js.org/,verified
2013,Winner,Feature Large,New York Times,,Snow Fall,http://www.nytimes.com/projects/2012/snow-fall/#/?part=tunnel-creek,200
2013,Winner,General Excellence in Online Journalism Large,New York Times,,,http://nytimes.com/,200
2013,Winner,General Excellence in Online Journalism Medium,Texas Tribune,,,http://www.texastribune.org/,200
2013,Winner,Online Commentary Large,Washington Post,,Ezra Klein,http://www.washingtonpost.com/blogs/wonkblog/wp/2012/11/04/why-does-mitt-romney-want-to-be-president/,200
2013,Winner,Breaking News Small,Boston University News Service,,Triumph Then Tragedy: The Boston Marathon Bombings,http://bunewsservice.com/triumph-and-terror-the-boston-marathon-bombings/,verified
2013,Winner,Student Projects Large,Boston University News Service,,Triumph Then Tragedy: The Boston Marathon Bombings,http://bunewsservice.com/triumph-and-terror-the-boston-marathon-bombings/,verified
2013,Winner,Feature Medium,Todd Melby | AIR |  Prairie Public |  Zeega,,Black Gold Boom,http://blackgoldboom.com/,verified
2013,Winner,Student Projects Small,UC Berkeley Graduate School of Journalism,,The Pulse of Oakland,http://thepulseofoakland.com/,200
2013,Winner,Breaking News Medium,WNYC,,Superstorm Sandy,http://project.wnyc.org/flooding-sandy-new/,200
2014,Winner,"Student Projects, Large"," Carnegie-Knight News21, Walter Cronkite School of Journalism and Mass Communication at Arizona State University",,News 21: Back Home,http://backhome.news21.com/,verified
2014,Finalist,,ProPublica," Mozilla OpenNews, La Nacion",Tabula,http://tabula.nerdpower.org/,200
2014,Finalist,,Center for Investigative Reporting,,Rape in the Fields,http://cironline.org/rapeinthefields,verified
2014,Winner,"Explanatory Reporting, Small","The Pixel Hunt, The European Journalism Centre, Rue89",,ReBuilding Haiti,http://apps.rue89.com/haiti,verified
2014,Finalist,,WBEZ,Chicago Public Media,Exoneree Diaries,http://www.wbez.org/series/exoneree-diaries,200
2014,Finalist,,Al Jazeera,,How America Gets By,http://projects.aljazeera.com/2014/poverty-california/,200
2014,Finalist,,Al Jazeera,,Privacy and Information Security,http://projects.aljazeera.com/2013/pi/index.html,200
2014,Winner,"Feature, Small",BDN Maine,,The Good Life: The Movement that Changed Maine,http://external.bangordailynews.com/projects/2014/04/goodlife/index.html,verified
2014,Finalist,,BDN Maine,,"Proof: For Many Rape Victims in Maine, Justice Comes Only From Being Believed",http://external.bangordailynews.com/projects/2013/06/proof/,verified
2014,Finalist,,Boston Globe,,Shadow Campus: A Globe Spotlight Investigation,http://www.bostonglobe.com/metro/2014/05/03/allston-fire-overcrowded-house-takes-promising-student-life/THC5c82P53NQdsSAETKurK/story.html,200
2014,Winner,"Breaking News, Medium",Calgary Herald,,Alberta Floods,http://www.calgaryheralddigital.com/ona_entry/index.html,200
2014,Finalist,,CBC Montreal,,Lac-Mégantic Explosion,http://www.cbc.ca/news/canada/montreal/50-feared-dead-in-lac-m%C3%A9gantic-train-derailment-1.1327333,200
2014,Finalist,,Center for Sustainable Journalism at Kennesaw State University,,Battling Meth: A Mother’s Road to Recovery,http://www.jjie.org/magazine/battling-meth-addiction/,301
2014,Finalist,,Council on Foreign Relations,,InfoGuide: China’s Maritime Disputes,http://www.cfr.org/chinasea,200
2014,Finalist,,Detroit Free Press,,How Detroit Went Broke,http://www.freep.com/brokedetroit,200
2014,Finalist,,Education Week,,Running in Place: Education in Indian Country,http://www.edweek.org/ew/projects/2013/native-american-education/running-in-place.html,200
2014,Finalist,,GlobalPost,,Myanmar Emerges,http://www.globalpost.com/video/6031856/myanmar-emerges-promise-and-peril,200
2014,Winner,"Excellence and Innovation in Visual Digital Storytelling, Small",Hollow Interactive,,Hollow,http://hollowdocumentary.com/,verified
2014,Finalist,,Guardian,,In Flight,http://www.theguardian.com/world/ng-interactive/2014/aviation-100-years,200
2014,Finalist,,KUT Austin,,On My Block: Voices From District One,http://onmyblockatx.tumblr.com,200
2014,Finalist,,LA NACIÓN (Argentina),,2013 Legislative Elections in Argentina,http://blogs.lanacion.com.ar/ona/planned-newsevents/2013-legislative-elections-in-argentina/,verified
2014,Finalist,,LA NACIÓN (Argentina),,"Argentina’s Senate Expenses 2004-2014, Part II",http://blogs.lanacion.com.ar/ona/topical-reporting/gastos-del-senado/,verified
2014,Finalist,,LA NACIÓN (Argentina),,Opening and Reporting on Public Officials Salaries and Assets in Argentina,http://blogs.lanacion.com.ar/ona/topical-reporting/statements-of-assets/,verified
2014,Finalist,,LA NACIÓN (Argentina),,Opening and Reporting on Public Officials Salaries and Assets in Argentina,http://blogs.lanacion.com.ar/ona/topical-reporting/statements-of-assets/,verified
2014,Finalist,,Los Angeles Times,,Earthquake Preparedness in Southern California,http://graphics.latimes.com/me-earthquake-concrete/,verified
2014,Winner,"General Excellence in Online Journalism, Large",Los Angeles Times,,latimes.com,http://www.latimes.com/,301
2014,Winner,"Online Commentary, Medium",Maclean’s,,Sarah Lazarovic,http://www.macleans.ca/politics/sarah-lazarovic-sketches-rob-fords-speech-to-the-economic-club/,301
2014,Finalist,,Mashable,,The Heartbleed Hit List,http://mashable.com/2014/04/09/heartbleed-bug-websites-affected/,verified
2014,Finalist,,Mashable,,The Ballad of Kiwi Gardner,http://mashable.com/2013/11/25/kiwi-gardner-basketball-youtube/,verified
2014,Winner,"University of Florida Award in Investigative Data Journalism, Large",Milwaukee Journal Sentinel,,Deadly Delays,http://www.jsonline.com/watchdog/watchdogreports/Deadly-Delays-Watchdog-Report-Delays-at-hospitals-across-the-country-undermine-newborn-screening-programs-putting-babies-at-risk-of-disability-and-death-228832111.html,301
2014,Finalist,,Milwaukee Journal Sentinel,,Deadly Delays,http://www.jsonline.com/watchdog/watchdogreports/Deadly-Delays-Watchdog-Report-Delays-at-hospitals-across-the-country-undermine-newborn-screening-programs-putting-babies-at-risk-of-disability-and-death-228832111.html,301
2014,Finalist,,Milwaukee Journal Sentinel,,Deadly Delays,http://www.jsonline.com/watchdog/watchdogreports/Deadly-Delays-Watchdog-Report-Delays-at-hospitals-across-the-country-undermine-newborn-screening-programs-putting-babies-at-risk-of-disability-and-death-228832111.html,301
2014,Finalist,,MinnPost,,minnpost.com,http://www.minnpost.com/,200
2014,Finalist,,Mother Jones,,motherjones.com,http://www.motherjones.com/,200
2014,Winner,"Planned News/Events, Medium",Mother Jones,,Newtown: One Year After,http://www.motherjones.com/special-reports/2013/12/newtown-shooting-one-year-later,200
2014,Finalist,,Mother Jones,,Guns Reporting,http://www.motherjones.com/special-reports/2013/12/newtown-shooting-one-year-later,200
2014,Winner,"University of Florida Award in Investigative Data Journalism, Small/Medium",MPR News,,Betrayed by Silence,http://mprnews.org/betrayed,verified
2014,Finalist,,MPR News,,Betrayed by Silence,http://mprnews.org/betrayed,verified
2014,Finalist,,National Geographic Magazine,,Last Days of a Storm Chaser,http://ngm.nationalgeographic.com/2013/11/biggest-storm/draper-text,302
2014,Winner,"Excellence and Innovation in Visual Digital Storytelling, Large",National Geographic Magazine,,National Geographic’s Visual Digital Storytelling,http://ngm.nationalgeographic.com/2013/10/power-of-photography/draper-text,302
2014,Finalist,,New Hampshire Public Radio,,"Environment Reporting – Sam Evans-Brown, Reporter",http://nhpr.org/post/behind-headlines-what-new-carbon-rules-mean-new-hampshire,302
2014,Finalist,,Newsday,,Superstorm Sandy,http://data.newsday.com/long-island/video/sandy/,verified
2014,Winner,Gannett Foundation Award for Technical Innovation in the Service of Digital Journalism,Northwestern University,,Publishers’ Toolbox,http://projects.knightlab.com/#toolbox,200
2014,Winner,"Feature, Large",NPR,,Planet Money Makes A T-Shirt,http://apps.npr.org/tshirt/,verified
2014,Winner,"Online Commentary, Large",NPR,,Code Switch,http://www.npr.org/blogs/codeswitch/2013/06/21/193881290/jeah-we-mapped-out-the-four-basic-aspects-of-being-a-bro,200
2014,Winner,"Excellence and Innovation in Visual Digital Storytelling, Large",NPR,,Planet Money Makes A T-Shirt,http://apps.npr.org/tshirt/,verified
2014,Finalist,,NPR,,Planet Money Makes A T-Shirt,http://apps.npr.org/tshirt/,verified
2014,Finalist,,NPR,The Center for Investigative Reporting,Borderland,http://apps.npr.org/borderland/,verified
2014,Finalist,,NPR,,npr.org,http://www.npr.org/,200
2014,Finalist,,NYCity News Service,CUNY Graduate School of Journalism,DenseCity,http://www.densecitynyc.com/,200
2014,Finalist,,Oakland Police Beat,,Oakland Police Beat,http://oaklandpolicebeat.com,200
2014,Finalist,,Oregon Public Broadcasting,,Wild Horses In Crisis,http://www.opb.org/mustangs/,200
2014,Winner,"Excellence and Innovation in Visual Digital Storytelling, Medium",Oregon Public Broadcasting,,Thin Ice: Exploring Mount Hood’s Secret World,http://www.opb.org/glaciercaves/,200
2014,Finalist,,OZY Media,,"Desk Rants, Commentary by Eugene Robinson",http://www.ozy.com/c-notes/the-slow-slow-pace-of-representative-democracy/3347.article,200
2014,Winner,"Feature, Medium",ProPublica,,Segregation Now,http://www.propublica.org/article/segregation-now-the-resegregation-of-americas-schools#intro,200
2014,Winner,"General Excellence in Online Journalism, Medium",ProPublica,,propublica.org,http://www.propublica.org/,200
2014,Finalist,,ProPublica,,China’s Memory Hole,https://projects.propublica.org/weibo/,200
2014,Winner,"Explanatory Reporting, Medium",ProPublica,,Segregation Now,http://www.propublica.org/article/segregation-now-the-resegregation-of-americas-schools/#intro,200
2014,Winner,"Topical Reporting, Medium",ProPublica,,ProPublica’s Health Care Coverage,https://projects.propublica.org/treatment/,200
2014,Finalist,,ProPublica,,Six Words,http://www.propublica.org/article/six-words-on-race-and-education-in-america,200
2014,Finalist,,ProPublica,,Segregation Now,http://www.propublica.org/article/segregation-now-the-resegregation-of-americas-schools#intro,200
2014,Winner,"The Al Neuharth Innovation in Investigative Journalism Award, Medium",ProPublica,,Overdose,http://www.propublica.org/article/tylenol-mcneil-fda-use-only-as-directed,200
2014,Finalist,,ProPublica,,Temp Land,http://www.propublica.org/article/temporary-work-lasting-harm,200
2014,Finalist,,ProPublica,,Segregation Now,http://www.propublica.org/article/segregation-now-the-resegregation-of-americas-schools/#intro,200
2014,Finalist,,ProPublica,,ER Wait Watcher,https://projects.propublica.org/emergency/,200
2014,Finalist,,ProPublica,New York Times,Surveillance,http://www.propublica.org/article/the-nsas-secret-campaign-to-crack-undermine-internet-encryption,200
2014,Finalist,,Quartz,,qz.com,http://qz.com,200
2014,Finalist,,Quartz,,Quartz Chartbuilder,https://github.com/Quartz/Chartbuilder/,200
2014,Finalist,,AZ Central,12 News,Yarnell Hill Fire,http://archive.azcentral.com/ic/contest/yarnell/,verified
2014,Finalist,,South Florida Sun Sentinel,,Sex Predators Unleashed,http://interactive.sun-sentinel.com/jimmy-ryce/,verified
2014,Finalist,,St. Louis Public Radio,,news.stlpublicradio.org,http://news.stlpublicradio.org,302
2014,Winner,"Online Commentary, Small",Susie Cagle,,Susie Cagle’s Illustrated Commentary at Medium,https://medium.com/the-nib/san-franciscos-class-war-by-the-numbers-700c51a43a4,200
2014,Winner,"Explanatory Reporting, Medium",Baltimore Sun,,Breaking the Silence,http://data.baltimoresun.com/military-sexual-assaults/,verified
2014,Winner,"General Excellence in Online Journalism, Small",Center for Public Integrity,,publicintegrity.org,http://www.publicintegrity.org,200
2014,Finalist,,Center for Public Integrity,,After the Meltdown,http://www.publicintegrity.org/2013/09/10/13326/ex-wall-street-chieftains-living-large-post-meltdown-world,200
2014,Finalist,,Center for Public Integrity,,Battle for the Airwaves & Broadband,http://www.publicintegrity.org/2014/03/21/14433/wireless-companies-fight-their-futures,200
2014,Finalist,,Center for Public Integrity,,How Washington Starves Its Election Watchdog,http://www.publicintegrity.org/2013/12/17/13996/how-washington-starves-its-election-watchdog,200
2014,Finalist,,Center for Public Integrity,,Puppet States: Where the Money Went,http://www.publicintegrity.org/2013/11/14/13691/citizens-united-ruling-helped-unions-win-state-elections,200
2014,Finalist,,Center for Public Integrity,,China Leaks,http://www.icij.org/offshore/leaked-records-reveal-offshore-holdings-chinas-elite,301
2014,Finalist,,Edmonton Journal,Calgary Herald,Fatal Care: Foster Care Tragedies Cloaked in Secrecy,http://www.edmontonjournal.com/news/children-in-care/index.html,200
2014,Winner,Knight Award for Public Service,Miami Herald,,Innocents Lost: A Miami Herald I-Team Investigation,http://www.miamiherald.com/projects/2014/innocents-lost/,200
2014,Finalist,,Miami Herald,,Innocents Lost: A Miami Herald I-Team Investigation,http://www.miamiherald.com/projects/2014/innocents-lost/,200
2014,Finalist,,New York Times,,nytimes.com,http://www.nytimes.com/,200
2014,Finalist,,New York Times,,NYC 2013: The Race for Mayor,http://www.nytimes.com/interactive/2013/08/21/nyregion/mayoral-videos.html?hp,200
2014,Finalist,,New York Times,,Sochi Olympics,http://sochi2014.nytimes.com/,200
2014,Winner,"Topical Reporting, Large",New York Times,,Paying Till It Hurts,http://www.nytimes.com/2013/07/01/health/american-way-of-birth-costliest-in-the-world.html,verified
2014,Finalist,,New York Times,,The Upshot,http://www.nytimes.com/interactive/2014/upshot/buy-rent-calculator.html,200
2014,Finalist,,New York Times,,A Short History of the Highrise,http://www.nytimes.com/projects/2013/high-rise/,200
2014,Finalist,,New York Times,,Reshaping New York,http://www.nytimes.com/newsgraphics/2013/08/18/reshaping-new-york/,200
2014,Winner,"Breaking News, Large",Seattle Times,,Oso Landslide,http://seattletimes.com/flatpages/local/oso-mudslide-coverage.html,200
2014,Winner,"Explanatory Reporting, Large",Seattle Times,,Sea Change: The Pacific’s Perilous Turn,http://seattletimes.com/seachange,200
2014,Finalist,,Texas Tribune,,texastribune.com,https://www.texastribune.org/,200
2014,Winner,"Planned News/Events, Small",Texas Tribune,,"31 Days, 31 Ways",http://www.texastribune.org/session/83R/31ways/,200
2014,Winner,"Topical Reporting, Small",Texas Tribune,,Texas Abortion Filibuster,http://www.texastribune.org/2013/06/28/how-activists-yelled-abortion-bill-death/,200
2014,Finalist,,Wall Street Journal,,wsj.com,http://online.wsj.com/,200
2014,Finalist,,Wall Street Journal,,The Lobotomy Files,http://projects.wsj.com/lobotomyfiles,200
2014,Finalist,,Washington Post,,washingtonpost.com,http://www.washingtonpost.com/,200
2014,Finalist,,Washington Post,,Refuge: 18 Stories of the Syrian Exodus,http://www.washingtonpost.com/sf/syrian-refugees/story/refuge/,200
2014,Finalist,,Washington Post,,"Homes for the Taking: Liens, Loss and Profiteers",http://www.washingtonpost.com/sf/investigative/2013/09/08/left-with-nothing,200
2014,Finalist,,UC Berkeley Graduate School of Journalism,,Fearless,http://theavni.com/FearlessDemo-publish-to-web/,200
2014,Winner,"Student Projects, Small",UC Berkeley Graduate School of Journalism,,Return to Elwha,http://www.returntoelwha.com,200
2014,Winner,"Student Projects, Small",University of Miami School of Communication,,What is Home?,http://www.searchingforhome.org,200
2014,Finalist,,USA TODAY,,Supplement Shell Game: The People Behind Risky Pills,http://www.usatoday.com/story/news/nation/2013/12/19/dietary-supplements-executives-criminal-records-spiked/4114451/,200
2014,Finalist,,USA TODAY,Gannett,Cell-phone Snooping by Local Law Enforcement,http://www.usatoday.com/story/news/nation/2013/12/08/cellphone-data-spying-nsa-police/3902809/,200
2014,Winner,"The Al Neuharth Innovation in Investigative Journalism Award, Large",USA TODAY,Gannett Digital,Fugitives Next Door,http://www.usatoday.com/longform/news/nation/2014/03/11/fugitives-next-door/6262719,200
2014,Finalist,,USA TODAY,Gannett Digital,FugitivesNext Door,http://www.usatoday.com/topic/6a6b656e-4dde-4bfd-bbda-d2238d13e87a/fugitives-next-door/,200
2014,Winner,"Planned News/Events, Large",VG,,World Chess Championship 2013,http://direkte.vg.no/studio/sjakkvm2013-10,200
2014,Finalist,,WBUR,,Boston’s Mayoral Race: Square by Square,http://www.wbur.org/2013/09/03/boston-square-by-square,200
2014,Finalist,,WSB-TV,,Atlanta Winter Storm,http://www.wsbtv.com/s/news/winter-storm-special-coverage/,200
